time,lat,lon,ugrd10m,vgrd10m,dir,speed
2022-08-15 12:00:00,14,24,-2.9885325,3.0131617,315.235123824105,4.24387440128748
2022-08-15 12:00:00,14,24.5,-7.3385324,3.9131615,298.068095347389,8.31666343619435
2022-08-15 12:00:00,14,25,-3.4285326,2.8731616,309.963511017681,4.47324193052168
2022-08-15 12:00:00,14,25.5,-5.5085325,1.4731616,284.972384784115,5.70211674760091
2022-08-15 12:00:00,14,26,-4.3385324,1.5931616,290.163846075198,4.6217991377346
2022-08-15 12:00:00,14,26.5,-3.2685328,2.3631616,305.867071817601,4.03334097398055
2022-08-15 12:00:00,14,27,-4.708533,2.3931615,296.942433766454,5.28180887359352
2022-08-15 12:00:00,14,27.5,-3.8685327,2.7731616,305.634885021503,4.7598288320783
2022-08-15 12:00:00,14,28,-4.0485325,2.9931614,306.476260961812,5.03484166285358
2022-08-15 12:00:00,14,28.5,-4.5585327,4.7131615,315.955462526893,6.55698953042107
2022-08-15 12:00:00,14,29,-0.5385327,5.3131614,354.21236623436,5.34038402471388
2022-08-15 12:00:00,14,29.5,0.6814673,2.7531617,13.9025230159287,2.83624699688095
2022-08-15 12:00:00,14,30,1.3214673,-0.5068384,110.983923805558,1.41533069940698
2022-08-15 12:00:00,14,30.5,-0.5085327,0.5031616,314.695818717081,0.715385981609823
2022-08-15 12:00:00,14,31,0.99146724,1.3231616,36.8448376298411,1.65340978214954
2022-08-15 12:00:00,14,31.5,2.0014672,4.8231616,22.5369819770255,5.22194970986799
2022-08-15 12:00:00,14,32,1.9914672,5.1131616,21.279850720794,5.48729105810785
2022-08-15 12:00:00,14,32.5,2.8614671,4.7531614,31.0485063893004,5.54802102184485
2022-08-15 12:00:00,14,33,3.8014672,3.2031615,49.8821126374417,4.97105587051263
2022-08-15 12:00:00,14,33.5,3.9714673,3.8131616,46.1649879020173,5.50570194459197
2022-08-15 12:00:00,14,34,3.1714673,4.6431613,34.3346590901368,5.62291309667747
2022-08-15 12:00:00,14,34.5,3.8214672,5.1631613,36.506659716431,6.42353844625324
2022-08-15 12:00:00,14,35,3.9714673,5.1431613,37.6747486209808,6.49805052864219
2022-08-15 12:00:00,14,35.5,3.5814672,4.3331614,39.5745902366443,5.62167190639278
2022-08-15 12:00:00,14,36,3.391467,4.4031615,37.6047058797643,5.5578664617973
2022-08-15 12:00:00,14,36.5,4.161467,3.6731615,48.5664359682346,5.55066869819946
2022-08-15 12:00:00,14,37,3.1714673,2.2231615,54.9699934574544,3.87306750393684
2022-08-15 12:00:00,14,37.5,0.42146727,-1.1068383,159.153924129252,1.18436720742688
2022-08-15 12:00:00,14,38,1.3114673,-3.8668382,161.265245960663,4.08318308969222
2022-08-15 12:00:00,14,38.5,1.5014672,-1.5968384,136.763106380264,2.19187057747268
2022-08-15 12:00:00,14,39,2.3614671,-2.4868383,136.481268112375,3.42941563458402
2022-08-15 12:00:00,14,39.5,-1.4085327,-0.85683835,238.687022108831,1.64867714395512
2022-08-15 12:00:00,14,40,-3.5685327,-4.7768383,216.761536448143,5.96260092370068
2022-08-15 12:00:00,14,40.5,-0.33853272,-2.9268384,186.597797091629,2.94635154423656
2022-08-15 12:00:00,14,41,1.9314673,-4.766838,157.942781372208,5.14327818120052
2022-08-15 12:00:00,14,41.5,-3.1585326,-5.666838,209.134038843291,6.48763293532447
